1;65
2;71
3;37
4;67
5;25
6;24
7;62
8;48
9;36
10;14
11;10
12;54
13;73
14;75
15;31
16;61
17;64
18;27
19;22
20;24
21;21
22;23
23;82
24;80
25;64
26;51
27;61
28;65
29;68
30;53
31;70
32;68
33;64
34;45
35;30
36;7
37;8
38;10
39;49
40;57
41;56
42;28
43;26
44;14
45;4
46;46
47;50
48;50
49;61
50;19
51;48
52;26
53;41
54;59
55;53
56;31
57;76
58;70
59;27
60;32
61;45
62;63
63;29
64;72
65;31
66;61
67;32
68;14
69;77
70;81
71;45
72;28
73;12
74;2
75;34
76;46
77;14
78;43
79;10
80;17
81;27
82;55
83;11
84;78
85;72
86;84
87;53
88;56
89;40
90;37
91;16
92;3
93;0
94;43
95;34
96;15
97;14
98;78
99;50
100;61
101;82
102;62
103;93
104;59
105;72
106;71
107;46
108;42
109;10
110;9
111;13
112;88
113;86
114;27
115;54
116;50
117;65
118;76
119;66
120;53
121;63
122;57
123;78
124;36
125;15
126;71
127;67
128;33
129;65
130;73
131;59
132;58
133;64
134;30
135;50
136;8
137;51
138;25
139;68
140;87
141;59
142;51
143;38
144;21
145;12
146;2
147;5
148;7
149;57
150;49
151;70
152;25
153;25
154;13
155;48
156;43
157;7
158;62
159;32
160;32
161;0
162;4
163;7
164;61
165;40
166;7
167;15
168;54
169;73
170;85
171;58
172;41
173;57
174;57
175;22
176;86
177;79
178;51
179;70
180;74
181;57
182;78
183;69
184;28
185;44
186;34
187;6
188;7
189;9
190;67
191;64
192;25
193;36
194;25
195;78
196;66
197;25
198;68
199;66
200;23
201;70
202;56
203;77
204;28
205;51
206;51
207;63
208;52
209;21
210;2
211;14
212;44
213;67
214;61
215;72
216;24
217;67
218;46
219;72
220;61
221;32
222;49
223;18
224;10
225;10
226;30
227;23
228;47
229;69
230;49
231;21
232;19
233;37
234;68
235;69
236;57
237;68
238;46
239;65
240;38
241;43
242;74
243;23
244;25
245;29
246;71
247;67
248;24
249;45
250;18
251;4
252;32
253;47
254;52
255;66
256;60
257;25
258;47
259;66
260;30
261;51
262;10
263;15
264;8
265;55
266;17
267;17
268;28
269;62
270;26
271;19
272;21
273;19
274;21
275;67
276;66
277;29
278;8
279;8
280;88
281;83
282;41
283;78
284;36
285;45
286;6
287;14
288;61
289;27
290;40
291;17
292;3
293;55
294;14
295;47
296;46
297;50
298;83
299;80
300;61
301;81
302;51
303;29
304;15
305;9
306;23
307;66
308;60
309;80
310;91
311;65
312;69
313;20
314;56
315;16
316;66
317;65
318;62
319;61
320;21
321;72
322;56
323;44
324;62
325;11
326;13
327;43
328;43
329;14
330;5
331;28
332;27
333;2
334;13
335;27
336;46
337;13
338;9
339;5
340;36
341;16
342;5
343;64
344;18
345;53
346;22
347;49
348;7
349;12
350;27
351;41
352;10
353;8
354;78
355;19
356;79
357;61
358;71
359;59
360;46
361;90
362;47
363;57
364;68
365;32
366;22
367;57
368;83
369;75
370;39
371;33
372;0
373;9
374;47
375;47
376;52
377;66
378;62
379;82
380;69
381;66
382;87
383;73
384;69
385;45
386;38
387;8
388;7
389;32
390;70
391;72
392;19
393;68
394;32
395;41
396;12
397;13
398;27
399;40
400;2
401;3
402;56
403;47
404;31
405;41
406;18
407;3
408;34
409;49
410;17
411;6
412;53
413;66
414;58
415;82
416;79
417;74
418;38
419;32
420;12
421;12
422;61
423;19
424;86
425;62
426;89
427;37
428;54
429;49
430;49
431;1
432;15
433;38
434;71
435;43
436;89
437;37
438;73
439;63
440;21
441;55
442;87
443;55
444;55
445;51
446;43
447;11
448;18
449;44
450;50
451;7
452;15
453;76
454;57
455;28
456;38
457;16
458;14
459;67
460;50
461;69
462;92
463;41
464;44
465;8
466;10
467;35
468;36
469;15
470;16
471;14
472;20
473;61
474;30
475;48
476;9
477;17
478;29
479;62
480;64
481;22
482;25
483;42
484;5
485;5
486;0
487;39
488;42
489;10
490;10
491;11
492;64
493;69
494;56
495;59
496;90
497;68
498;74
499;58
500;39
501;7
502;17
503;61
504;10
505;29
506;35
507;61
508;57
509;55
510;33
511;60
512;13
513;16
514;15
515;49
516;19
517;49
518;31
519;55
520;61
521;80
522;24
523;22
524;54
525;22
526;52
527;19
528;25
529;56
530;54
531;13
532;15
533;36
534;35
535;12
536;5
537;89
538;48
539;56
540;11
541;6
542;22
543;44
544;63
545;76
546;59
547;48
548;22
549;45
550;17
551;4
552;64
553;56
554;19
555;25
556;87
557;20
558;43
559;4
560;90
561;68
562;41
563;22
564;82
565;54
566;72
567;62
568;57
569;29
570;58
571;60
572;68
573;78
574;72
575;51
576;58
577;62
578;52
579;18
580;10
581;9
582;45
583;49
584;59
585;56
586;30
587;32
588;13
589;9
590;33
591;10
592;43
593;89
594;54
595;69
596;63
597;54
598;60
599;43
600;53
601;84
602;69
603;57
604;48
605;73
606;76
607;44
608;46
609;70
610;50
611;29
612;77
613;67
614;66
615;75
616;60
617;34
618;30
619;2
620;16
621;61
622;49
623;25
624;3
625;1
626;4
627;63
628;87
629;75
630;77
631;42
632;9
633;66
634;72
635;79
636;32
637;37
638;59
639;70
640;60
641;42
642;15
643;7
644;15
645;52
646;67
647;77
648;57
649;37
650;17
651;12
652;8
653;60
654;63
655;22
656;67
657;34
658;1
659;5
660;56
661;25
662;61
663;58
664;82
665;54
666;49
667;38
668;18
669;7
670;29
671;36
672;6
673;62
674;24
675;32
676;7
677;12
678;46
679;70
680;46
681;21
682;41
683;64
684;74
685;64
686;20
687;55
688;43
689;16
690;66
691;52
692;63
693;65
694;76
695;47
696;71
