1;40
2;70
3;53
4;36
5;26
6;54
7;86
8;55
9;44
10;16
11;62
12;74
13;61
14;29
15;47
16;10
17;9
18;11
19;9
20;69
21;27
22;25
23;45
24;49
25;47
26;0
27;2
28;20
29;71
30;97
31;62
32;49
33;33
34;4
35;51
36;32
37;9
38;7
39;42
40;30
41;12
42;1
43;46
44;29
45;15
46;5
47;25
48;68
49;34
50;9
51;64
52;79
53;30
54;47
55;14
56;15
57;6
58;48
59;40
60;53
61;27
62;71
63;39
64;40
65;17
66;3
67;49
68;42
69;4
70;5
71;58
72;56
73;48
74;56
75;56
76;86
77;48
78;36
79;10
80;12
81;17
82;1
83;39
84;56
85;40
86;19
87;28
88;29
89;55
90;33
91;32
92;74
93;33
94;81
95;37
96;40
97;43
98;49
99;53
100;59
101;88
102;52
103;41
104;40
105;49
106;10
107;47
108;63
109;33
110;62
111;71
112;46
113;62
114;70
115;88
116;31
117;45
118;20
119;20
120;76
121;24
122;19
123;40
124;66
125;51
126;20
127;25
128;2
129;2
130;89
131;82
132;59
133;30
134;52
135;66
136;37
137;30
138;11
139;16
140;6
141;37
142;45
143;70
144;45
145;25
146;23
147;39
148;15
149;18
150;38
151;17
152;37
153;56
154;19
155;32
156;61
157;8
158;9
159;6
160;77
161;40
162;33
163;43
164;54
165;6
166;13
167;67
168;19
169;31
170;31
171;21
172;41
173;42
174;15
175;36
176;48
177;16
178;14
179;51
180;20
181;41
182;14
183;42
184;13
185;17
186;36
187;48
188;10
189;6
190;44
191;67
192;30
193;39
194;69
195;55
196;89
197;20
198;57
199;40
200;6
201;18
202;75
203;81
204;26
205;12
206;13
207;67
208;30
209;31
210;34
211;5
212;15
213;80
214;49
215;54
216;30
217;36
218;0
219;1
220;5
221;66
222;43
223;45
224;29
225;3
226;4
227;5
228;35
229;34
230;16
231;15
232;9
233;44
234;27
235;16
236;67
237;30
238;64
239;55
240;47
241;28
242;1
243;3
244;5
245;36
246;41
247;55
248;72
249;47
250;38
251;0
252;65
253;58
254;43
255;17
256;45
257;59
258;71
259;64
260;31
261;52
262;43
263;84
264;56
265;42
266;34
267;10
268;39
269;33
270;13
271;0
272;63
273;51
274;27
275;67
276;54
277;10
278;43
279;54
280;46
281;57
282;67
283;19
284;50
285;83
286;37
287;26
288;55
289;20
290;50
291;75
292;34
293;18
294;18
295;83
296;36
297;49
298;44
299;13
300;12
301;46
302;47
303;28
304;22
305;54
306;20
307;70
308;63
309;89
310;23
311;61
312;48
313;40
314;17
315;17
316;40
317;38
318;30
319;40
320;44
321;92
322;29
323;8
324;14
325;60
326;45
327;13
328;12
329;73
330;77
331;62
332;82
333;44
334;20
335;85
336;45
337;61
338;79
339;76
340;65
341;45
342;45
343;3
344;15
345;5
346;40
347;29
348;35
349;59
350;18
351;16
352;41
353;38
354;9
355;0
356;61
357;84
358;34
359;37
360;36
361;5
362;4
363;51
364;52
365;44
366;55
367;13
368;13
369;7
370;25
371;20
372;57
373;65
374;50
375;55
376;54
377;67
378;47
379;72
380;83
381;42
382;33
383;5
384;14
385;55
386;44
387;36
388;41
389;2
390;3
391;1
392;57
393;64
394;67
395;34
396;31
397;4
398;3
399;11
400;78
401;53
402;51
403;39
404;61
405;8
406;16
407;74
408;70
409;64
410;25
411;52
412;31
413;55
414;39
415;36
416;38
417;3
418;21
419;32
420;30
421;18
422;1
423;50
424;60
425;68
426;60
427;46
428;43
429;61
430;30
431;43
432;11
433;10
434;62
435;32
436;7
437;18
438;45
439;56
440;15
441;15
442;42
443;62
444;14
445;17
446;53
447;33
448;32
449;18
450;48
451;27
452;1
453;2
454;24
455;32
456;63
457;27
458;57
459;45
460;30
461;24
462;5
463;4
464;0
465;10
466;61
467;61
468;71
469;25
470;51
471;40
472;80
473;57
474;18
475;18
476;45
477;38
478;0
479;7
480;57
481;44
482;29
483;7
484;7
485;56
486;54
487;68
488;57
489;43
490;57
491;36
492;51
493;77
494;23
495;70
496;53
497;92
498;25
499;36
500;14
501;71
502;43
503;40
504;3
505;49
506;48
507;41
508;36
509;16
510;11
511;69
512;58
513;90
514;51
515;53
516;32
517;70
518;40
519;13
520;40
521;54
522;44
523;64
524;69
525;36
526;20
527;57
528;48
529;10
530;12
531;45
532;66
533;47
534;26
535;57
536;25
537;45
538;31
539;43
540;46
541;6
542;15
543;25
544;38
545;38
546;39
547;12
548;14
549;46
550;41
551;43
552;17
553;89
554;65
555;38
556;29
557;5
558;4
559;45
560;33
561;56
562;50
563;15
564;18
565;76
566;72
567;44
568;45
569;68
570;68
571;65
572;38
573;76
574;50
575;58
576;76
577;41
578;42
579;17
580;15
581;28
582;23
583;34
584;13
585;1
586;38
587;75
588;25
589;65
590;20
591;46
592;63
593;53
594;9
595;7
596;40
597;26
598;11
599;54
600;24
601;37
602;4
603;29
604;62
