1;72
2;68
3;34
4;61
5;16
6;11
7;47
8;34
9;32
10;0
11;3
12;51
13;43
14;52
15;41
16;33
17;17
18;7
19;63
20;23
21;28
22;2
23;10
24;28
25;18
26;74
27;22
28;52
29;47
30;12
31;74
32;75
33;66
34;59
35;64
36;71
37;78
38;75
39;59
40;57
41;51
42;37
43;70
44;52
45;76
46;47
47;37
48;45
49;5
50;18
51;34
52;91
53;49
54;64
55;52
56;80
57;72
58;57
59;71
60;80
61;49
62;28
63;8
64;36
65;62
66;16
67;46
68;24
69;21
70;11
71;4
72;53
73;47
74;75
75;34
76;34
77;59
78;60
79;63
80;65
81;80
82;75
83;89
84;51
85;62
86;10
87;44
88;0
89;59
90;57
91;57
92;48
93;47
94;48
95;12
96;12
97;45
98;54
99;23
100;73
101;53
102;27
103;21
104;2
105;0
106;58
107;49
108;17
109;8
110;37
111;31
112;0
113;7
114;35
115;45
116;5
117;2
118;36
119;26
120;76
121;51
122;29
123;25
124;5
125;0
126;25
127;73
128;20
129;82
130;31
131;79
132;64
133;39
134;42
135;64
136;14
137;13
138;61
139;58
140;16
141;13
142;78
143;51
144;40
145;19
146;11
147;2
148;21
149;75
150;55
151;41
152;41
153;8
154;58
155;85
156;60
157;74
158;27
159;52
160;62
161;19
162;62
163;42
164;72
165;76
166;47
167;21
168;24
169;52
170;72
171;43
172;34
173;7
174;55
175;66
176;56
177;52
178;10
179;9
180;47
181;54
182;25
183;62
184;76
185;31
186;81
187;50
188;52
189;64
190;68
191;33
192;23
193;21
194;79
195;78
196;50
197;65
198;59
199;61
200;50
201;49
202;45
203;0
204;5
205;42
206;51
207;11
208;6
209;71
210;67
211;56
212;33
213;24
214;38
215;68
216;81
217;71
218;43
219;49
220;16
221;10
222;28
223;32
224;11
225;3
226;54
227;72
228;74
229;69
230;86
231;47
232;47
233;17
234;13
235;35
236;19
237;42
238;44
239;29
240;14
241;10
242;93
243;82
244;55
245;43
246;38
247;47
248;43
249;80
250;83
251;51
252;19
253;25
254;67
255;51
256;88
257;40
258;46
259;4
260;9
261;55
262;84
263;68
264;19
265;19
266;54
267;50
268;49
269;75
270;78
271;81
272;77
273;69
274;45
275;33
276;11
277;51
278;60
279;69
280;58
281;28
282;29
283;32
284;1
285;5
286;52
287;41
288;45
289;28
290;70
291;74
292;55
293;22
294;60
295;22
296;24
297;20
298;36
299;22
300;68
301;20
302;61
303;50
304;28
305;46
306;14
307;80
308;59
309;68
310;58
311;52
312;74
313;70
314;42
315;61
316;16
317;24
318;67
319;57
320;69
321;23
322;46
323;61
324;41
325;12
326;8
327;66
328;56
329;45
330;69
331;78
332;21
333;53
334;71
335;67
336;53
337;67
338;80
339;41
340;15
341;51
342;20
343;51
344;46
345;65
346;62
347;74
348;47
349;30
350;16
351;11
352;48
353;62
354;13
355;6
356;41
357;29
358;17
359;17
360;30
361;63
362;92
363;71
364;68
