1;59
2;56
3;7
4;15
5;60
6;55
7;14
8;13
9;8
10;57
11;71
12;67
13;52
14;92
15;54
16;67
17;45
18;29
19;3
20;17
21;51
22;38
23;18
24;64
25;26
26;52
27;66
28;29
29;27
30;2
31;13
32;84
33;83
34;37
35;58
36;66
37;30
38;43
39;13
40;8
41;20
42;58
43;34
44;19
45;1
46;3
47;71
48;70
49;33
50;32
51;7
52;69
53;19
54;51
55;28
56;67
57;92
58;35
59;33
60;15
61;31
62;18
63;42
64;40
65;2
66;50
67;71
68;71
69;72
70;41
71;58
72;60
73;22
74;62
75;68
76;30
77;75
78;21
79;59
80;19
81;36
82;35
83;7
84;17
85;77
86;69
87;55
88;64
89;58
90;45
91;72
92;58
93;37
94;47
95;37
96;64
97;85
98;29
99;20
100;62
101;19
102;25
103;72
104;60
105;26
106;81
107;43
108;25
109;3
110;62
111;75
112;22
113;42
114;49
115;5
116;4
117;39
118;59
119;46
120;80
121;67
122;61
123;38
124;35
125;27
126;17
127;8
128;14
129;72
130;74
131;72
132;35
133;32
134;4
135;75
136;33
137;58
138;13
139;67
140;73
141;19
142;80
143;60
144;63
145;6
146;35
147;56
148;17
149;9
150;76
151;49
152;75
153;51
154;90
155;62
156;71
157;57
158;24
159;66
160;71
161;40
162;36
163;45
164;50
165;58
166;35
167;36
168;8
169;17
170;3
171;67
172;64
173;38
174;33
175;55
176;38
177;27
178;22
179;8
180;18
181;55
182;49
183;45
184;50
185;8
186;14
187;39
188;36
189;53
190;69
191;19
192;34
193;74
194;55
195;27
196;53
197;6
198;14
199;6
200;58
201;57
202;19
203;23
204;60
205;41
206;7
207;16
208;16
209;78
210;54
211;81
212;67
213;34
214;63
215;42
216;63
217;75
218;44
219;23
220;13
221;14
222;49
223;80
224;59
225;56
226;42
227;41
228;15
229;10
230;37
231;57
232;27
233;88
234;71
235;49
236;45
237;53
238;65
239;67
240;46
241;54
242;35
243;41
244;45
245;37
246;17
247;5
248;1
249;65
250;19
251;22
252;24
253;73
254;21
255;39
256;37
257;5
258;5
259;50
260;27
261;48
262;73
263;49
264;43
265;38
266;12
267;31
268;25
269;4
270;5
271;2
272;49
273;85
274;59
275;59
276;43
277;57
