1;64
2;89
3;52
4;59
5;41
6;47
7;16
8;62
9;51
10;56
11;27
12;62
13;71
14;23
15;38
16;1
17;10
18;1
19;10
20;88
21;88
22;19
23;41
24;37
25;55
26;64
27;78
28;50
29;83
30;61
31;56
32;54
33;37
34;38
35;3
36;0
37;58
38;50
39;57
40;40
41;9
42;51
43;49
44;57
45;78
46;60
47;72
48;68
49;82
50;46
51;67
52;53
53;77
54;56
55;41
56;73
57;36
58;61
59;60
60;54
61;27
62;78
63;51
64;33
65;52
66;49
67;77
68;26
69;47
70;75
71;57
72;82
73;59
74;69
75;29
76;80
77;51
78;83
79;78
80;35
81;35
82;4
83;17
84;48
85;24
86;56
87;69
88;36
89;53
90;36
91;62
92;27
93;71
94;29
95;63
96;77
97;91
98;41
99;34
100;5
101;7
102;52
103;57
104;52
105;68
106;77
107;24
108;68
109;28
110;57
111;14
112;29
113;17
114;72
115;69
116;57
117;59
118;9
119;16
120;30
121;49
122;15
123;3
124;69
125;51
126;75
127;64
128;58
129;58
130;60
131;58
132;50
133;43
134;49
135;32
136;4
137;7
138;78
139;56
140;56
141;78
142;67
143;37
144;29
145;38
146;43
147;12
148;1
149;65
150;66
151;71
152;39
153;62
154;48
155;36
156;15
157;22
158;58
159;55
160;81
161;35
162;43
163;5
164;0
165;54
166;35
167;30
168;14
169;9
170;1
171;66
172;77
173;21
174;71
175;81
176;57
177;77
178;37
179;32
180;48
181;28
182;3
183;14
184;4
185;17
186;87
187;62
188;67
189;56
190;52
191;65
192;60
193;38
194;53
195;11
196;14
197;43
198;43
199;61
200;60
201;70
202;61
203;34
204;69
205;60
206;85
207;71
208;27
209;40
210;54
211;62
212;25
213;72
214;59
215;10
216;41
217;66
218;42
219;39
220;2
221;45
222;55
223;40
224;62
225;11
226;13
227;27
228;79
229;57
230;50
231;58
232;50
233;29
234;60
235;16
236;16
237;64
238;74
239;52
240;32
241;30
242;66
243;48
244;53
245;53
246;56
247;58
248;24
249;59
250;26
251;50
252;31
253;11
254;8
255;24
256;53
257;51
258;62
259;51
260;72
261;67
262;90
263;31
264;43
265;41
266;10
267;5
268;5
269;54
270;75
271;52
272;50
273;50
274;8
275;18
276;59
277;62
278;47
279;65
280;30
281;29
282;64
283;19
284;22
285;32
286;22
287;13
288;6
289;44
290;38
291;58
292;49
293;49
294;79
295;68
296;59
297;46
298;54
299;45
300;26
301;4
302;8
303;38
304;43
305;55
306;43
307;10
308;18
309;21
310;19
311;36
312;49
313;38
314;3
315;13
316;21
317;2
318;42
319;39
320;17
321;15
322;55
323;74
324;26
325;96
326;27
327;43
328;50
329;60
330;26
331;24
332;70
333;67
334;29
335;76
336;72
337;44
338;75
339;34
340;49
341;47
342;4
343;89
344;31
345;57
346;9
347;47
348;87
349;91
350;67
351;40
352;55
353;26
354;32
355;8
356;16
357;25
358;31
359;51
360;28
361;57
362;41
363;62
364;27
365;19
366;53
367;40
