1;45
2;4
3;9
4;67
5;48
6;34
7;76
8;56
9;20
10;84
11;76
12;36
13;82
14;46
15;26
16;68
17;51
18;26
19;40
20;8
21;43
22;83
23;86
24;29
25;49
26;2
27;4
28;16
29;85
30;73
31;46
32;40
33;40
34;47
35;9
36;7
37;29
38;47
39;4
40;68
41;58
42;76
43;46
44;75
45;55
46;57
47;30
48;10
49;12
50;29
51;59
52;55
53;15
54;6
55;24
56;20
57;33
58;18
59;16
60;32
61;47
62;55
63;16
64;15
65;79
66;71
67;37
68;47
69;10
70;5
71;64
72;66
73;46
74;72
75;31
76;27
77;18
78;12
79;59
80;68
81;31
82;37
83;4
84;3
85;45
86;74
87;69
88;83
89;48
90;17
91;58
92;68
93;48
94;34
95;71
96;55
97;85
98;23
99;61
100;71
101;36
102;73
103;59
104;54
105;60
106;82
107;66
108;71
109;37
110;31
111;44
112;29
113;21
114;21
115;24
116;20
117;63
118;51
119;60
120;83
121;30
122;72
123;77
124;44
125;43
126;13
127;8
128;41
129;34
130;9
131;5
132;2
133;5
134;40
135;34
136;54
137;62
138;69
139;57
140;57
141;53
142;48
143;17
144;6
145;74
146;32
147;74
148;28
149;19
150;46
151;23
152;35
153;75
154;52
155;62
156;58
157;51
158;26
159;35
160;31
161;67
162;71
163;43
164;58
165;59
166;51
167;39
168;95
169;72
170;65
171;23
172;48
173;29
174;44
175;5
176;2
177;72
178;38
179;68
180;25
181;71
182;39
183;79
184;76
185;75
186;24
187;23
188;25
189;43
190;64
191;21
192;37
193;7
194;49
195;71
196;20
197;56
198;69
199;23
200;71
201;66
202;47
203;40
204;31
205;7
206;48
207;49
208;9
209;9
210;37
211;61
212;13
213;50
214;64
215;82
216;61
217;47
218;47
219;8
220;7
221;77
222;71
223;44
224;70
225;68
226;52
227;80
228;34
229;69
230;65
231;60
232;54
233;54
234;53
235;52
236;64
237;25
238;20
239;19
240;23
241;60
242;73
243;87
244;37
245;67
246;40
247;40
248;8
249;18
250;53
251;86
252;45
253;13
254;18
255;71
256;72
257;87
258;44
259;39
260;4
261;4
262;43
263;25
264;56
265;63
266;19
267;51
268;22
269;40
270;64
271;42
272;71
273;49
274;38
275;4
276;1
277;57
278;62
279;71
280;83
281;73
282;53
283;52
284;55
285;8
286;32
287;46
288;9
289;11
290;1
291;5
292;67
293;63
294;46
295;29
296;23
297;35
298;56
299;14
300;8
301;6
302;50
303;54
304;13
305;7
306;53
307;11
308;59
309;53
310;25
311;25
312;33
313;15
314;7
315;76
316;63
317;46
318;30
319;37
320;35
321;15
322;3
323;2
324;41
325;70
326;64
327;43
328;54
329;10
330;15
331;12
332;30
333;69
334;26
335;71
336;60
337;30
338;63
339;68
340;41
341;31
342;18
343;14
344;50
345;45
346;49
347;73
348;22
349;25
350;40
351;32
352;50
353;25
354;78
355;29
356;19
357;64
358;15
359;46
360;70
361;63
362;28
363;53
364;77
365;28
366;87
367;73
368;53
369;57
370;20
371;66
372;53
373;40
374;39
375;49
376;27
377;70
378;67
379;61
380;40
381;15
382;8
383;31
384;57
385;59
386;75
387;70
388;24
389;20
390;31
391;1
392;11
393;57
394;65
395;72
396;29
397;62
398;6
399;13
400;71
401;49
402;42
403;46
404;8
405;12
406;10
407;46
408;26
409;14
410;73
411;54
412;9
413;11
414;35
415;40
416;24
417;55
418;53
419;54
420;56
421;43
422;50
423;73
424;64
425;11
426;68
427;63
428;87
429;60
430;29
431;35
432;90
433;25
434;21
435;23
436;24
437;56
438;69
439;37
440;40
441;12
442;59
443;42
444;85
445;71
446;76
447;43
448;8
449;45
450;0
451;7
452;24
453;67
454;69
455;60
456;11
457;15
458;59
459;8
460;75
461;55
462;49
463;48
464;61
465;14
466;16
467;18
468;59
469;36
470;68
471;71
472;78
473;67
474;28
475;39
476;51
477;16
478;13
479;11
480;64
481;39
482;7
483;15
484;18
485;66
486;23
487;49
488;79
489;25
490;59
491;44
492;61
493;83
494;26
495;30
496;1
497;76
498;45
499;86
500;54
501;69
502;46
503;73
504;59
505;58
506;32
507;40
508;4
509;13
510;49
511;47
512;40
513;31
514;6
515;44
516;90
517;71
518;81
519;81
520;32
521;45
522;17
523;4
524;60
525;6
526;51
527;21
528;35
529;80
530;60
531;71
532;41
533;75
534;87
535;63
536;19
537;29
538;28
539;19
540;35
541;24
542;37
543;45
544;29
545;39
546;5
547;16
548;85
549;72
550;26
551;49
552;29
553;59
554;40
555;8
556;11
557;36
558;69
559;51
560;63
561;80
562;42
563;45
564;4
565;2
566;9
567;66
568;64
569;63
570;21
571;54
572;72
573;48
574;31
