1;44
2;53
3;89
4;28
5;19
6;54
7;48
8;12
9;10
10;24
11;27
12;25
13;56
14;27
15;52
16;89
17;61
18;59
19;48
20;8
21;83
22;77
23;35
24;59
25;18
26;11
27;36
28;26
29;4
30;23
31;75
32;28
33;62
34;46
35;45
36;38
37;21
38;24
39;59
40;24
41;62
42;44
43;67
44;71
45;53
46;23
47;62
48;63
49;75
50;52
51;73
52;61
53;51
54;68
55;73
56;86
57;61
58;58
59;49
60;60
61;66
62;72
63;58
64;89
65;72
66;52
67;58
68;66
69;21
70;62
71;57
72;26
73;51
74;78
75;89
76;32
77;21
78;75
79;81
80;75
81;73
82;61
83;63
84;75
85;52
86;18
87;58
88;69
89;73
90;63
91;86
92;67
93;68
94;57
95;58
96;57
97;68
98;81
99;65
100;23
101;19
102;58
103;56
104;54
105;73
106;21
107;32
108;1
109;5
110;54
111;79
112;64
113;62
114;57
115;38
116;28
117;57
118;55
119;71
120;65
121;61
122;74
123;68
124;63
125;38
126;33
127;8
128;4
129;43
130;42
131;15
132;50
133;57
134;33
135;8
136;15
137;58
138;73
139;93
140;51
141;63
142;77
143;73
144;64
145;36
146;57
147;58
148;62
149;64
150;74
151;84
152;21
153;30
154;57
155;84
156;24
157;25
158;26
159;73
160;39
161;31
162;10
163;59
164;21
165;69
166;19
167;76
168;51
169;42
170;55
171;51
172;25
173;56
174;78
175;58
176;81
177;45
178;89
179;53
180;50
181;56
182;87
183;75
184;54
185;66
186;76
187;72
188;33
189;38
190;8
191;15
192;57
193;57
194;67
195;26
196;65
197;44
198;28
199;70
200;100
201;63
202;40
203;45
204;3
205;8
206;33
207;41
208;10
209;16
210;15
211;18
212;72
213;46
214;73
215;68
216;55
217;54
218;64
219;67
220;39
221;68
222;61
223;38
224;39
225;17
226;12
227;43
228;54
229;13
230;15
231;12
232;52
233;89
234;52
235;67
236;40
237;64
238;63
239;41
240;55
241;23
242;21
243;96
244;72
245;40
246;7
247;17
248;39
249;52
250;33
251;37
252;8
253;8
254;20
255;20
256;57
257;20
258;59
259;63
260;63
261;19
262;31
263;21
264;61
